,Komentar,label,truncated_label,sentiment,score
72,lanjutan database guru atau living database guru agar tdk sama seperti platform jual beli barang tegas lanyalla untuk diketahui menteri nadiem mengklaim gagasan marketplace guru untuk mengatasi tenaga guru honorer yang terjadi selama bertahuntahun marketplace next,NEGATIVE,continuing the teacher database or living teacher database so that it is not the same as a platform for buying and selling goods strictly speaking for Minister Nadiem to know about the idea of a teacher marketplace to deal with honorary teacher workers that have occurred for years next marketplace,"[{'label': 'NEGATIVE', 'score': 0.9927843809127808}]",0.9927843809127808
73,lanjutan gratis karena memang niatnya harus sebagai solusi kementerian jelas lanyalla syarat terakhir lanyalla meminta kepada menteri nadiem untuk mengganti nama platform tersebut bukan marketplace guru tapi cukup menggunakan istilah platform database guru yang next,NEGATIVE,b continuation is free because indeed the intention is to be a clear ministry solution lanyalla the last condition is lanyalla asked the minister Nadiem to change the name of the platform not marketplace guru but simply use the term next teacher database platform,"[{'label': 'NEGATIVE', 'score': 0.9914544820785522}]",0.9914544820785522
74,siaran pers ketua dpd ri senin  juni   ketua dpd ri dukung gagasan menteri nadiem asal lakukan tiga hal ini jakarta  gagasan mendikbudristek nadiem makarim tentang marketplace guru ramairamai ditolak oleh anggota komisi x dpr ri  next ,NEGATIVE,b press release chairman of dpd ri monday june chairman of dpd ri supports Minister Nadiem s idea as long as he does these three things Jakarta Minister of Education and Research and Technology Nadiem Makarim s idea about the teacher marketplace is widely rejected by members of the Commission x DPR RI next,"[{'label': 'NEGATIVE', 'score': 0.9987805485725403}]",0.9987805485725403
75,begini tanggapan dpr terhadap ide menteri nadiem makarim mengenai marketplace guru ,NEGATIVE,This is the DPR s response to Minister Nadiem Makarim s idea regarding the teacher marketplace,"[{'label': 'NEGATIVE', 'score': 0.9158033728599548}]",0.9158033728599548
76,apa itu marketplace guru program usulan mendikbud nadiem makarim  ,NEGATIVE,b what is the teacher marketplace program proposed by the Minister of Education and Culture Nadem Makarim,"[{'label': 'NEGATIVE', 'score': 0.984233558177948}]",0.984233558177948
77,marketplace guru ala nadiem akankah menggusur masalah nepotisme atau justru sebaliknya,NEGATIVE,a Nadiem style teacher marketplace will displace the problem of nepotism or vice versa,"[{'label': 'NEGATIVE', 'score': 0.9876502156257629}]",0.9876502156257629
78,ramairamai ditolak anggota dpr lanyalla malah dukung gagasan nadiem soal marketplace guru ,NEGATIVE,many members of the DPR Lanyalla instead support Nadiem s idea about the teachers marketplace,"[{'label': 'NEGATIVE', 'score': 0.9979228377342224}]",0.9979228377342224
79,otak bisnis busuk nadiem diterapkan dalam ranah pendidikan guru diperjual belikan layaknya barang dagangan marketplace merendahkan harkat martabat guru ,NEGATIVE,Nadiem s rotten business brains are applied in the realm of teacher education and are traded like marketplace merchandise that demeans the dignity of teachers,"[{'label': 'NEGATIVE', 'score': 0.997276246547699}]",0.997276246547699
80,dunia pendidikan saat ini tengah ramai memperbincangkan rencana program marketplace guru yang digagas menteri pendidikan kebudayaan riset dan teknologi mendikbud ristek nadiem makarim ,NEGATIVE,b the world of education is currently busy discussing plans for the teacher marketplace program initiated by the minister of education culture research and technology the Ministry of Research and Technology Nadiem Makarim,"[{'label': 'NEGATIVE', 'score': 0.9824802279472351}]",0.9824802279472351
81,dpd ri minta menteri nadiem mengganti nama platform marketplace guru  open po,NEGATIVE,b dpd ri asked minister nadiem to change the name of marketplace platform guru open po,"[{'label': 'NEGATIVE', 'score': 0.9965554475784302}]",0.9965554475784302
82,syarat ketiga saya minta kepada menteri nadiem untuk mengganti nama platform tersebut bukan marketplace guru tapi cukup menggunakan istilah platform database guru yang bersifat living dan updated,NEGATIVE,b the third condition I ask the minister of Nadem to change the name of the platform is not the teacher marketplace but simply use the term teacher database platform which is living and updated,"[{'label': 'NEGATIVE', 'score': 0.969551146030426}]",0.969551146030426
83,gagasan mendikbudristek nadiem makarim tentang marketplace guru ramairamai ditolak oleh anggota komisi x dpr ri para anggota dpr menilai gagasan tersebut tidak menyelesaikan akar permasalahan soal tenaga pendidikan di indonesia     ,NEGATIVE,Minister of Education and Culture Nadiem Makarim s idea about the teacher marketplace was widely rejected by members of the Commission X DPR RI DPR members considered that the idea did not solve the root problem of education personnel in Indonesia,"[{'label': 'NEGATIVE', 'score': 0.9996764659881592}]",0.9996764659881592
84,lanyalla dukung gagasan menteri nadiem soal marketplace guru dengan catatan ini  ,POSITIVE,b lanyalla supports Minister Nadiem s idea about the teacher marketplace with this note,"[{'label': 'POSITIVE', 'score': 0.9817523956298828}]",0.9817523956298828
85,lanyalla minta menteri nadiem mengganti nama platform marketplace guru  rusia,NEGATIVE,b lanyalla asks Minister Nadiem to change the name of the Russian Guru Marketplace platform,"[{'label': 'NEGATIVE', 'score': 0.9898333549499512}]",0.9898333549499512
86,ide pembuatan marketplace guru dicetuskan oleh menteri pendidikan kebudayaan riset dan teknologi nadiem makarim pada rapat kerja dengan komisi x dpr  mei  menyoal marketplace guru opini  juni   ,NEGATIVE,b The idea of creating a teacher marketplace was sparked by the Minister of Education Culture Research and Technology Nadiem Makarim at a working meeting with the Commission X DPR May questioning the teacher marketplace Jun s opinion,"[{'label': 'NEGATIVE', 'score': 0.6548756957054138}]",0.6548756957054138
87,lanyalla dukung gagasan menteri nadiem asal penuhi  syarat lanyalla mahmud mattalitti mendukung gagasan menteri nadiem makarim tentang marketplace guru tetapi dia menetapkan tiga   via ,NEGATIVE,b lanyalla supports Minister Nadiem s idea as long as it fulfills the conditions Lanyalla Mahmud Mattalitti supports Minister Nadiem Makarim s idea of a teacher marketplace but he stipulates three via,"[{'label': 'NEGATIVE', 'score': 0.926964282989502}]",0.926964282989502
88,marketplace untuk talent guru di mana akan ada suatu tempat di mana semua guruguru yang boleh mengajar masuk ke dalam sebuah data base yang bisa diakses oleh semua sekolah yang ada di indonesia terang nadiem   lanyalla ,NEGATIVE,b marketplace for teacher talent where there will be a place where all teachers who are allowed to teach are entered into a data base that can be accessed by all schools in Indonesia explained Nadiam Lanyalla,"[{'label': 'NEGATIVE', 'score': 0.9771337509155273}]",0.9771337509155273
89,nadiem menyampaikan bahwa pihaknya telah berdiskusi dengan kemenkeu kemendagri dan kemenpanrb dalam membuat solusi atas permasalahan mengenai guru salah satu solusinya adalah dengan pembuatan marketplace untuk guru   lanyalla ,NEGATIVE,b nadiem said that his party had discussed with the Ministry of Finance the Ministry of Home Affairs and the Ministry of Administrative and Bureaucratic Reform in making solutions to problems regarding teachers one solution is to create a marketplace for lanyalla teachers,"[{'label': 'NEGATIVE', 'score': 0.9256714582443237}]",0.9256714582443237
90,marketplace guru sendiri merupakan database bagi semua sekolah untuk dapat mencari siapa saja orang yang bisa menjadi pendidik atau diundang ke sekolah tersebut   lanyalla ,NEGATIVE,b marketplace teacher itself is a database for all schools to be able to find anyone who can become an educator or be invited to the school lanyalla,"[{'label': 'NEGATIVE', 'score': 0.703085720539093}]",0.703085720539093
91,untuk diketahui menteri nadiem mengklaim gagasan marketplace guru untuk mengatasi tenaga guru honorer yang terjadi selama bertahuntahun   lanyalla ,NEGATIVE,b for the information minister Nadiem claims the idea of a teacher marketplace to overcome honorary teacher workers that has been going on for years,"[{'label': 'NEGATIVE', 'score': 0.9703094959259033}]",0.9703094959259033
92,tidak perlu menggunakan kalimat seolaholah gagasan ini seperti marketplace jual beli barang guru ini manusia terhormat jangan disamakan dengan barang atau jasa   lanyalla ,POSITIVE,b no need to use sentences as if this idea is like a marketplace for buying and selling teacher goods this is an honorable human being don t equate it with goods or services lanyalla,"[{'label': 'POSITIVE', 'score': 0.7009464502334595}]",0.7009464502334595
93,syarat terakhir lanyalla meminta kepada menteri nadiem untuk mengganti nama platform tersebut bukan marketplace guru tapi cukup menggunakan istilah platform database guru yang bersifat living dan updated  lanyalla ,NEGATIVE,b the last requirement is Lanyalla asks Minister Nadiem to change the name of the platform not the teacher marketplace but simply use the term teacher database platform which is living and updated Lanyalla,"[{'label': 'NEGATIVE', 'score': 0.9951528310775757}]",0.9951528310775757
94,ketua dpd ri dukung gagasan menteri nadiem asal lakukan tiga hal ini jakarta  gagasan mendikbudristek nadiem makarim tentang marketplace guru ramairamai ditolak oleh anggota komisi x dpr ri   lanyalla   ,NEGATIVE,b chair dpd RI supports Minister Nadiem s idea as long as it does these three things Jakarta Mendikbudristek Nadiem Makarim s idea about the teacher marketplace is widely rejected by members of the Commission X DPR RI Lanyalla,"[{'label': 'NEGATIVE', 'score': 0.9985494017601013}]",0.9985494017601013
95,ketua dpd ri dukung gagasan menteri nadiem asal lakukan tiga hal ini jakarta  gagasan mendikbudristek nadiem makarim tentang marketplace guru ramairamai ditolak oleh anggota komisi x dpr ri para anggota dpr menilai gagasan tersebut tidak menyelesaikan akar permasalahan soal tenaga pendidikan di indonesia selain itu gagasan ini juga dianggap merendahkan profesi guru sebagai tenaga pendidik yang disamakan dengan barang yang dapat diperjualbelikan tanggapan berbeda justru disampaikan ketua dpd ri aa lanyalla mahmud mattalitti senator asal jawa timur itu mendukung gagasan yang dicetuskan oleh menteri nadiem hanya saja ada tiga syarat utama yang harus dijadikan pedoman jika ingin gagasan tersebut direalisasikan muara dari tiga syarat itu adalah untuk memastikan bahwa program tersebut mampu menjawab percepatan rekrutmen para guru honorer yang sudah lulus passing grade tapi belum diusulkan dan belum diangkat menjadi pk pegawai pemerintah dengan perjanjian kerja ungkap lanyalla senin  ketiga syarat tersebut lanjut lanyalla yang pertama platform yang direncanakan itu harus benarbenar diisi oleh mereka yang lulus passing grade atau nilai acuan dengan standar tertentu di sisi lain mereka juga harus yang benarbenar belum diusulkan dan belum direkrut jadi benarbenar tepat sasaran karena banyak sekali guru yang belum bernasib baik harus dengan syarat itu tandasnya syarat kedua tokoh asal bugis yang besar di surabaya itu melanjutkan platform itu harus dieksekusi sebagai platform non profit dengan kata lain lanyalla tak ingin platform ini terdapat muatan bisnis platform ini tak boleh ada unsur komersil tidak boleh ada platform fee yang dibebankan kepada user harus bisa diakses secara cumacuma alias gratis karena memang niatnya harus sebagai solusi kementerian jelas lanyalla syarat terakhir lanyalla meminta kepada menteri nadiem untuk mengganti nama platform tersebut bukan marketplace guru tapi cukup menggunakan istilah platform database guru yang bersifat living dan updated tidak perlu menggunakan kalimat seolaholah gagasan ini seperti marketplace jual beli barang guru ini manusia terhormat jangan disamakan dengan barang atau jasa cari platform yang namanya lebih elegan sebagai misal guruku database guru atau living database guru agar tidak sama seperti platform jual beli barang tegas lanyalla untuk diketahui menteri nadiem mengklaim gagasan marketplace guru untuk mengatasi tenaga guru honorer yang terjadi selama bertahuntahun marketplace guru sendiri merupakan database bagi semua sekolah untuk dapat mencari siapa saja orang yang bisa menjadi pendidik atau diundang ke sekolah tersebut nadiem menyampaikan bahwa pihaknya telah berdiskusi dengan kemenkeu kemendagri dan kemenpanrb dalam membuat solusi atas permasalahan mengenai guru salah satu solusinya adalah dengan pembuatan marketplace untuk guru marketplace untuk talent guru di mana akan ada suatu tempat di mana semua guruguru yang boleh mengajar masuk ke dalam sebuah data base yang bisa diakses oleh semua sekolah yang ada di indonesia terang nadiem     ,NEGATIVE,b chair DPD RI supports Minister Nadiem s idea as long as it does these three things Jakarta Mendikbudristek Nadiem Makarim s idea about the teacher marketplace was widely rejected by members of the Commission X DPR RI DPR members judged that the idea did not solve the root problem of education personnel in Indonesia besides this idea too considered to demean the teaching profession as an educator who is equated with goods that can be traded a different response was actually conveyed by the chairman of the ,"[{'label': 'NEGATIVE', 'score': 0.9989283680915833}]",0.9989283680915833
